,uncleaned_index,item_name,item_address,lat,lon,OGaddress,index,review_score,categories,url
752,1272,Watson's Mill,"5525 Dickinson Street, Manotick, Ontario",45.226974600000005,-75.68282325210274,"5525 Dickinson Street, Manotick, Ottawa, Ontario K4M 1A2 Canada",T752,4.6,"['Historic Sites', 'Historic Sites']",https://www.tripadvisor.ca/Attraction_Review-g6778480-d656676-Reviews-Watson_s_Mill-Manotick_Ottawa_Ontario.html
753,1273,Dows Lake Pavilion,"1001 Queen Elizabeth, Ottawa, Ontario",45.4039432,-75.68249390197147,"1001 Queen Elizabeth Dr, Ottawa, Ontario K1S 5K7 Canada",T753,4.1,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184801-Reviews-Dows_Lake_Pavilion-Ottawa_Ontario.html
754,1276,Mooney’s Bay Park,"2960 Riverside Drive, Ottawa, Ontario",45.3703693,-75.69230116606218,"2960 Riverside Drive, Ottawa, Ontario K1V 8N5 Canada",T754,4.3,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d6706495-Reviews-Mooney_s_Bay_Park-Ottawa_Ontario.html
755,1277,Blessed St. Xenia of Petersburg Church,"2 Colchester Square, Kanata, Ontario",45.32198775,-75.89017409058533,"2 Colchester Square, Kanata, Ottawa, Ontario K2K 2W9 Canada",T755,4.0,"['Architectural Buildings', 'Sacred & Religious Sites', 'Architectural Buildings', 'Sacred & Religious Sites']",https://www.tripadvisor.ca/Attraction_Review-g11964688-d1383016-Reviews-Blessed_St_Xenia_of_Petersburg_Church-Kanata_Ottawa_Ontario.html
756,1281,Rideau Centre,"Rideau Centre Mall, Ottawa, Ontario",45.4253532,-75.69176813324559,"Rideau Centre Mall 50 Rideau St Suite 300, Ottawa, Ontario K1N 9J7 Canada",T756,3.9,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g155004-d155456-Reviews-Rideau_Centre-Ottawa_Ontario.html
757,1282,Nepean Point,"380 Sussex Drive, Ottawa, Ontario",45.4295209,-75.69880918087051,"380 Sussex Drive Overlooking the Ottawa River, Ottawa, Ontario K1N 9N4 Canada",T757,4.4,"['Lookouts', 'Lookouts']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184941-Reviews-Nepean_Point-Ottawa_Ontario.html
758,1283,Famous Five Monument,"1 Wellington Street, Ottawa, Ontario",45.4234495,-75.6980579,"1 Wellington Street Parliament Hill, Ottawa, Ontario Canada",T758,4.5,"['Monuments & Statues', 'Monuments & Statues']",https://www.tripadvisor.ca/Attraction_Review-g155004-d3208538-Reviews-Famous_Five_Monument-Ottawa_Ontario.html
759,1284,KIN Vineyards,"2225 Craig's Side, Carp, Ontario",45.354253,-76.05188647520399,"2225 Craig's Side Road, Carp, Ottawa, Ontario K0A 1L0 Canada",T759,4.9,"['Wineries & Vineyards', 'Wineries & Vineyards']",https://www.tripadvisor.ca/Attraction_Review-g667809-d13195431-Reviews-KIN_Vineyards-Carp_Ottawa_Ontario.html
760,1287,Supreme Court of Canada,"301 Wellington St, Ottawa, Ontario",45.421940250000006,-75.70534115642761,"301 Wellington St, Ottawa, Ontario K1A 0J1 Canada",T760,4.3,"['Government Buildings', 'Government Buildings']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184950-Reviews-Supreme_Court_of_Canada-Ottawa_Ontario.html
761,1288,Stittsville's Carp Road Flea Market,"2079 Carp Rd, Stittsville, Ontario",45.2676393,-75.9324943,"2079 Carp Rd Every Sunday Year Round, Stittsville, Ottawa, Ontario K0A 1L0 Canada",T761,3.6,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g2690985-d5613232-Reviews-Stittsville_s_Carp_Road_Flea_Market-Stittsville_Ottawa_Ontario.html
762,1289,Canada Agriculture and Food Museum,"861 Prince of, Ottawa, Ontario",45.3295732,-75.7019053,"861 Prince of Wales Drive, Ottawa, Ontario Canada",T762,4.2,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d282871-Reviews-Canada_Agriculture_and_Food_Museum-Ottawa_Ontario.html
763,1291,Lansdowne Park,"1015 Bank St, Ottawa, Ontario",45.39843255,-75.68354574297476,"1015 Bank St, Ottawa, Ontario K1S 3W7 Canada",T763,4.1,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d591352-Reviews-Lansdowne_Park-Ottawa_Ontario.html
764,1292,Bytown Museum,"1 Canal Lane, Ottawa, Ontario",45.4258376,-75.69766162417896,"1 Canal Lane Ottawa Locks, Ottawa, Ontario K1P 1L1 Canada",T764,4.2,"['History Museums', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184783-Reviews-Bytown_Museum-Ottawa_Ontario.html
765,1293,Rideau Falls,"1 Sussex Dr, Ottawa, Ontario",45.44435755,-75.68554508388529,"1 Sussex Dr, Ottawa, Ontario K1A 0A1 Canada",T765,3.9,"['Waterfalls', 'Waterfalls']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184948-Reviews-Rideau_Falls-Ottawa_Ontario.html
766,1294,National Arts Centre,"53 Elgin Street, Ottawa, Ontario",45.42315095,-75.69332477902476,"53 Elgin Street, Ottawa, Ontario K1P 5W1 Canada",T766,4.4,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g155004-d1371531-Reviews-National_Arts_Centre-Ottawa_Ontario.html
767,1295,The Glebe,"Rideau Canal north, Ottawa, Ontario",45.40916075,-75.68160458462492,"Rideau Canal north to the Queensway, Ottawa, Ontario K1S 3W7 Canada",T767,4.2,"['Neighbourhoods', 'Neighbourhoods']",https://www.tripadvisor.ca/Attraction_Review-g155004-d591358-Reviews-The_Glebe-Ottawa_Ontario.html
768,1296,Saunders Farm,"7893 Bleeks Rd, Ottawa, Ontario",45.16283235,-75.94997318483543,"7893 Bleeks Rd, Ottawa, Ontario K0A 3P0 Canada",T768,4.0,"['Farms', 'Farms']",https://www.tripadvisor.ca/Attraction_Review-g155004-d280074-Reviews-Saunders_Farm-Ottawa_Ontario.html
769,1298,Arboretum (Experimental Farm),"Prince of Wales, Ottawa, Ontario",45.3709778,-75.7026019,"Prince of Wales Dr, Ottawa, Ontario K2C 3R6 Canada",T769,4.4,"['Nature & Wildlife Areas', 'Nature & Wildlife Areas']",https://www.tripadvisor.ca/Attraction_Review-g155004-d282862-Reviews-Arboretum_Experimental_Farm-Ottawa_Ontario.html
770,1299,Ottawa Art Gallery,"50 Mackenzie King, Ottawa, Ontario",45.4254542,-75.6881438,"50 Mackenzie King Bridge, Ottawa, Ontario K1N 0C5 Canada",T770,4.4,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g155004-d556453-Reviews-Ottawa_Art_Gallery-Ottawa_Ontario.html
771,1300,Central Experimental Farm,"Prince of Wales, Ottawa, Ontario",45.3709778,-75.7026019,"Prince of Wales Dr. at Experimental Farm Dr., Ottawa, Ontario K1G 5A3 Canada",T771,4.4,"['Farms', 'Farms']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184792-Reviews-Central_Experimental_Farm-Ottawa_Ontario.html
772,1303,Laurier House National Historic Site,"335 Laurier Ave, Ottawa, Ontario",45.4243786,-75.6868958,"335 Laurier Ave E, Ottawa, Ontario K1N 6R4 Canada",T772,4.5,"['Historic Sites', 'History Museums', 'Historic Sites', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d184927-Reviews-Laurier_House_National_Historic_Site-Ottawa_Ontario.html
773,1304,Tanger Outlets Ottawa,"8555 Campeau Drive, Ottawa, Ontario",45.2970189,-75.9399569,"8555 Campeau Drive Hwy 417 at Palladium Drive, Ottawa, Ontario K2T 0K5 Canada",T773,3.7,"['Factory Outlets', 'Factory Outlets']",https://www.tripadvisor.ca/Attraction_Review-g155004-d8447969-Reviews-Tanger_Outlets_Ottawa-Ottawa_Ontario.html
774,1306,Tomb of the Unknown Soldier,"53 Elgin St, Ottawa, Ontario",45.42315095,-75.69332477902476,"53 Elgin St, Ottawa, Ontario K1A Canada",T774,4.7,"['Monuments & Statues', 'Monuments & Statues']",https://www.tripadvisor.ca/Attraction_Review-g155004-d12801306-Reviews-Tomb_of_the_Unknown_Soldier-Ottawa_Ontario.html
775,1307,Shenkman Arts Centre,"245 Centrum Blvd, Orleans, Ontario",45.48064,-75.51129133802178,"245 Centrum Blvd, Orleans, Ottawa, Ontario K1E 0A1 Canada",T775,4.4,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g13283455-d5498254-Reviews-Shenkman_Arts_Centre-Orleans_Ottawa_Ontario.html
776,1308,Shaw Centre,"55 Colonel By, Ottawa, Ontario",45.395132000000004,-75.68692179901961,"55 Colonel By Dr, Ottawa, Ontario K1N 9J2 Canada",T776,4.2,"['Conference & Convention Centres', 'Conference & Convention Centres']",https://www.tripadvisor.ca/Attraction_Review-g155004-d591354-Reviews-Shaw_Centre-Ottawa_Ontario.html
777,1311,Fitzroy Provincial Park,"5201 Canon Smith, Fitzroy Harbour, Ontario",45.4826639,-76.2095814,"5201 Canon Smith Dr, Fitzroy Harbour, Ottawa, Ontario K0A 1X0 Canada",T777,3.8,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g4878498-d4573354-Reviews-Fitzroy_Provincial_Park-Fitzroy_Harbour_Ottawa_Ontario.html
778,1313,Ottawa Train Station,"200 Tremblay Rd, Ottawa, Ontario",45.4164666,-75.6517255,"200 Tremblay Rd, Ottawa, Ontario K1G 3H5 Canada",T778,3.5,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d5220533-Reviews-Ottawa_Train_Station-Ottawa_Ontario.html
779,1314,Broadhead Brewing Company,"1680 Vimont Court, Orleans, Ontario",45.489732,-75.4843354,"1680 Vimont Court Unit 106, Orleans, Ottawa, Ontario K4A 3M3 Canada",T779,4.5,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g13283455-d7161112-Reviews-Broadhead_Brewing_Company-Orleans_Ottawa_Ontario.html
780,1315,Valleyview Little Animal Farm,"4750 Fallowfield Rd, Ottawa, Ontario",45.264597,-75.813853,"4750 Fallowfield Rd, Ottawa, Ontario K2J 4S4 Canada",T780,4.4,"['Farms', 'Farms']",https://www.tripadvisor.ca/Attraction_Review-g155004-d1148483-Reviews-Valleyview_Little_Animal_Farm-Ottawa_Ontario.html
781,1316,Andrew Haydon Park,"3169 Carling ave, Ottawa, Ontario",45.3493333,-75.82027018479695,"3169 Carling ave, Ottawa, Ontario Canada",T781,4.2,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d8632767-Reviews-Andrew_Haydon_Park-Ottawa_Ontario.html
782,1318,Gingerbread Man,"1134 Tighe Street, Manotick, Ontario",45.2255951,-75.683174,"1134 Tighe Street, Manotick, Ottawa, Ontario K4M 1A2 Canada",T782,4.7,"['Deserts', 'Deserts']",https://www.tripadvisor.ca/Attraction_Review-g6778480-d10666268-Reviews-Gingerbread_Man-Manotick_Ottawa_Ontario.html
783,1320,Domaine Perrault Vineyard,"1000 Perrault Rd, Ottawa, Ontario",45.38543985,-75.41813429999999,"1000 Perrault Rd, Ottawa, Ontario K4B 1H8 Canada",T783,4.9,"['Wineries & Vineyards', 'Wineries & Vineyards']",https://www.tripadvisor.ca/Attraction_Review-g155004-d4703042-Reviews-Domaine_Perrault_Vineyard-Ottawa_Ontario.html
784,1321,Ottawa Champions Baseball,"300 Coventry Rd, Ottawa, Ontario",45.42010835,-75.65416393478276,"300 Coventry Rd RCGT Park, Ottawa, Ontario K1K 4P5 Canada",T784,4.5,"['Arenas & Stadiums', 'Arenas & Stadiums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d8291254-Reviews-Ottawa_Champions_Baseball-Ottawa_Ontario.html
785,1322,David Bartlett Park,"5201 McLean Crescent, Manotick, Ontario",45.24541695,-75.70195019657237,"5201 McLean Crescent, Manotick, Ottawa, Ontario K4M 1G2 Canada",T785,4.8,"['Nature & Wildlife Areas', 'Parks', 'Nature & Wildlife Areas', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g6778480-d13010301-Reviews-David_Bartlett_Park-Manotick_Ottawa_Ontario.html
786,1323,Little Ray's Nature Centre,"5305 Bank St, Ottawa, Ontario",45.288426650000005,-75.57447160000001,"5305 Bank St, Ottawa, Ontario K1X 1H2 Canada",T786,4.3,"['Zoos', 'Zoos']",https://www.tripadvisor.ca/Attraction_Review-g155004-d3384173-Reviews-Little_Ray_s_Nature_Centre-Ottawa_Ontario.html
787,1324,Sparks Street Mall,"100 Sparks St, Ottawa, Ontario",45.4223339,-75.6985911,"100 Sparks St Suite 200, Ottawa, Ontario K1P 5B7 Canada",T787,3.5,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g155004-d591356-Reviews-Sparks_Street_Mall-Ottawa_Ontario.html
788,1325,University of Ottawa,"550 Cumberland St, Ottawa, Ontario",45.4245145,-75.68649540990992,"550 Cumberland St, Ottawa, Ontario K1N 6N5 Canada",T788,3.8,"['Educational sites', 'Educational sites']",https://www.tripadvisor.ca/Attraction_Review-g155004-d1220120-Reviews-University_of_Ottawa-Ottawa_Ontario.html
789,1326,Beechwood Cemetery,"280 Beechwood Ave, Ottawa, Ontario",45.4383193,-75.6778046,"280 Beechwood Ave, Ottawa, Ontario K1L 8A6 Canada",T789,4.6,"['Points of Interest & Landmarks', 'Cemeteries', 'Points of Interest & Landmarks', 'Cemeteries']",https://www.tripadvisor.ca/Attraction_Review-g155004-d4185802-Reviews-Beechwood_Cemetery-Ottawa_Ontario.html
790,1327,Ottawa Farmers' Market,"1000 Exhibition Way, Ottawa, Ontario",45.40005395,-75.68280663580364,"1000 Exhibition Way, Ottawa, Ontario K1S 5J3 Canada",T790,4.4,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g155004-d679987-Reviews-Ottawa_Farmers_Market-Ottawa_Ontario.html
791,1328,Bayshore Shopping Centre,"Bayshore Shopping Centre, Ottawa, Ontario",45.34729765,-75.80663100596817,"Bayshore Shopping Centre 100 Bayshore Dr, Ottawa, Ontario K2B 8C1 Canada",T791,3.5,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g155004-d4107947-Reviews-Bayshore_Shopping_Centre-Ottawa_Ontario.html
792,1329,Canadian Space Services,"2336 Craig's Side, Carp, Ontario",45.3536475,-76.0514558,"2336 Craig's Side Rd, Carp, Ottawa, Ontario K0A 1L0 Canada",T792,4.0,"['Historic Sites', 'Points of Interest & Landmarks', 'Historic Sites', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g667809-d17560027-Reviews-Canadian_Space_Services-Carp_Ottawa_Ontario.html
793,1330,Log Cabin Orchard,"6121 Cabin Rd, Osgoode, Ontario",45.1687088,-75.5805675,"6121 Cabin Rd, Osgoode, Ottawa, Ontario K0A 2W0 Canada",T793,3.7,"['Farms', 'Farms']",https://www.tripadvisor.ca/Attraction_Review-g6652993-d7179432-Reviews-Log_Cabin_Orchard-Osgoode_Ottawa_Ontario.html
794,1331,TD Place,"1015 Bank St, Ottawa, Ontario",45.39843255,-75.68354574297476,"1015 Bank St, Ottawa, Ontario K1S 3W7 Canada",T794,3.7,"['Arenas & Stadiums', 'Arenas & Stadiums']",https://www.tripadvisor.ca/Attraction_Review-g155004-d6963118-Reviews-TD_Place-Ottawa_Ontario.html
795,1335,Splash Wave Pool,"2040 Ogilvie Rd, Ottawa, Ontario",45.43757865,-75.6003735347706,"2040 Ogilvie Rd, Ottawa, Ontario K1J 7N8 Canada",T795,4.0,"['Water Parks', 'Water Parks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d4295122-Reviews-Splash_Wave_Pool-Ottawa_Ontario.html
796,1337,Peacekeeping Monument,"426 Sussex Drive, Ottawa, Ontario",45.4429241,-75.6936875,"426 Sussex Drive, Ottawa, Ontario K1K 5A1 Canada",T796,4.1,"['Monuments & Statues', 'Monuments & Statues']",https://www.tripadvisor.ca/Attraction_Review-g155004-d591355-Reviews-Peacekeeping_Monument-Ottawa_Ontario.html
797,1339,Ottawa City hall,"110 Laurier Ave, Ottawa, Ontario",45.4243786,-75.6868958,"110 Laurier Ave W, Ottawa, Ontario K1P 1J1 Canada",T797,4.1,"['Points of Interest & Landmarks', 'Civic Centres', 'Government Buildings', 'Points of Interest & Landmarks', 'Civic Centres', 'Government Buildings']",https://www.tripadvisor.ca/Attraction_Review-g155004-d10788645-Reviews-Ottawa_City_hall-Ottawa_Ontario.html
798,1340,Chinatown Ottawa,"Somerset Street West, Ottawa, Ontario",45.4107341,-75.7074483,"Somerset Street West, Ottawa, Ontario K1R 6J1 Canada",T798,2.9,"['Neighbourhoods', 'Points of Interest & Landmarks', 'Neighbourhoods', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g155004-d12875022-Reviews-Chinatown_Ottawa-Ottawa_Ontario.html
799,1344,Indian Falls Conservation Area,"318607 Grey Road, Owen Sound, Ontario",44.5686307,-80.9636659,"318607 Grey Road 1, Owen Sound, Ontario N4K 5N4 Canada",T799,4.3,"['Hiking Trails', 'Hiking Trails']",https://www.tripadvisor.ca/Attraction_Review-g181743-d4045949-Reviews-Indian_Falls_Conservation_Area-Owen_Sound_Grey_County_Ontario.html
800,1345,Grey Roots Museum & Archives,"102599 Grey Road, Owen Sound, Ontario",44.5686307,-80.9636659,"102599 Grey Road 18, Owen Sound, Ontario N4K 5N6 Canada",T800,4.4,"['Visitor Centres', 'History Museums', 'Visitor Centres', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g181743-d3332036-Reviews-Grey_Roots_Museum_Archives-Owen_Sound_Grey_County_Ontario.html
801,1346,Jones Falls,"Hwy 21 and, Owen Sound, Ontario",44.522504299999994,-80.94169195539588,"Hwy 21 and Hwy 6, Owen Sound, Ontario N4K 5N7 Canada",T801,4.2,"['Waterfalls', 'Waterfalls']",https://www.tripadvisor.ca/Attraction_Review-g181743-d5041811-Reviews-Jones_Falls-Owen_Sound_Grey_County_Ontario.html
802,1348,Kelso Beach Park,"2nd Avenue West, Owen Sound, Ontario",44.5692404,-80.9465416,"2nd Avenue West, Owen Sound, Ontario N4K 2H4 Canada",T802,4.1,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g181743-d9758399-Reviews-Kelso_Beach_Park-Owen_Sound_Grey_County_Ontario.html
803,1349,Weavers Creek Falls,"Harrison Park Road, Owen Sound, Ontario",44.5498878,-80.93669101089961,"Harrison Park Road, Owen Sound, Ontario N4K 5T2 Canada",T803,4.1,"['Waterfalls', 'Waterfalls']",https://www.tripadvisor.ca/Attraction_Review-g181743-d7132341-Reviews-Weavers_Creek_Falls-Owen_Sound_Grey_County_Ontario.html
804,1352,Roxy Theatre,"251 9th St, Owen Sound, Ontario",44.565305397959186,-80.94655530408164,"251 9th St E, Owen Sound, Ontario N4K 1N8 Canada",T804,4.6,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g181743-d7149083-Reviews-Roxy_Theatre-Owen_Sound_Grey_County_Ontario.html
805,1357,Sarawak Family Park,"Grey Road 1, Owen Sound, Ontario",44.5686307,-80.9636659,"Grey Road 1, Owen Sound, Ontario N4K 5N4 Canada",T805,4.0,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g181743-d12998005-Reviews-Sarawak_Family_Park-Owen_Sound_Grey_County_Ontario.html
806,1364,Legacy Ridge Golf Club,"318494 Grey Road, Owen Sound, Ontario",44.613124850000005,-80.94937328881727,"318494 Grey Road 1, Owen Sound, Ontario N4K 5N4 Canada",T806,4.4,"['Golf Courses', 'Golf Courses']",https://www.tripadvisor.ca/Attraction_Review-g181743-d3803191-Reviews-Legacy_Ridge_Golf_Club-Owen_Sound_Grey_County_Ontario.html
807,1404,Pembroke Waterfront Park,"Fred Blackstein Boulevard, Pembroke, Ontario",45.8280704,-77.1166495,"Fred Blackstein Boulevard, Pembroke, Ontario Canada",T807,4.7,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g181741-d13328692-Reviews-Pembroke_Waterfront_Park-Pembroke_Ontario.html
808,1406,Champlain Trail Museum and Pioneer Village,"1032 Pembroke St, Pembroke, Ontario",45.8260962,-77.1163107,"1032 Pembroke St E, Pembroke, Ontario K8A 6Z2 Canada",T808,4.4,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g181741-d4309918-Reviews-Champlain_Trail_Museum_and_Pioneer_Village-Pembroke_Ontario.html
809,1407,Pansy Patch Park,"83 Dickson St, Pembroke, Ontario",45.821549,-77.11166,"83 Dickson St Off Mackay Street, Pembroke, Ontario K8A 2W8 Canada",T809,5.0,"['Parks', 'Scenic Walking Areas', 'Parks', 'Scenic Walking Areas']",https://www.tripadvisor.ca/Attraction_Review-g181741-d17433917-Reviews-Pansy_Patch_Park-Pembroke_Ontario.html
810,1408,Pembroke City Hall,"1 Pembroke St, Pembroke, Ontario",45.8260962,-77.1163107,"1 Pembroke St E, Pembroke, Ontario K8A 3J5 Canada",T810,3.6,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g181741-d4558048-Reviews-Pembroke_City_Hall-Pembroke_Ontario.html
811,1409,Pembroke Marina,"11 Albert St., Pembroke, Ontario",45.8282397,-77.1162183,"11 Albert St., Pembroke, Ontario Canada",T811,4.0,"['Marinas', 'Marinas']",https://www.tripadvisor.ca/Attraction_Review-g181741-d15143037-Reviews-Pembroke_Marina-Pembroke_Ontario.html
812,1411,Murray L. Moore Hydro Museum,"283 Pembroke St, Pembroke, Ontario",45.8260962,-77.1163107,"283 Pembroke St E K8a 6y6, Pembroke, Ontario K8A 3K2 Canada",T812,3.0,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g181741-d4293030-Reviews-Murray_L_Moore_Hydro_Museum-Pembroke_Ontario.html
